Date,Open,High,Low,Close,Adj Close,Volume
2014-07-28,640.000000,644.900024,627.500000,636.000000,619.659180,878389
2014-07-30,632.000000,649.000000,625.000000,643.900024,627.356323,641494
2014-07-31,644.000000,644.950012,625.099976,628.650024,612.498108,1019233
2014-08-01,620.099976,630.900024,620.099976,624.500000,608.454773,508437
2014-08-04,625.099976,633.700012,620.750000,629.849976,613.667297,613756
2014-08-05,629.900024,636.000000,624.000000,633.400024,617.126099,509925
2014-08-06,628.250000,651.650024,627.650024,640.650024,624.189758,1057573
2014-08-07,640.000000,642.250000,630.250000,631.950012,615.713379,467998
2014-08-08,628.000000,628.000000,614.250000,617.950012,602.073059,732145
2014-08-11,617.000000,622.950012,609.150024,613.799988,598.029541,500617
2014-08-12,618.000000,618.000000,606.049988,614.200012,598.419373,757120
2014-08-13,614.000000,628.000000,610.549988,615.750000,599.929504,1091498
2014-08-14,620.000000,625.000000,615.200012,617.799988,601.926819,644135
2014-08-18,622.799988,626.400024,617.549988,619.349976,603.437012,674655
2014-08-19,620.500000,625.650024,613.000000,615.299988,599.491028,640905
2014-08-20,614.000000,619.400024,605.099976,612.500000,596.763000,1083389
2014-08-21,614.000000,624.549988,611.150024,613.900024,598.127136,827640
2014-08-22,613.000000,619.000000,609.049988,610.200012,594.522217,662770
2014-08-25,615.900024,617.250000,602.000000,604.599976,589.065979,873238
2014-08-26,604.000000,612.000000,603.349976,608.000000,592.378601,780261
2014-08-27,606.500000,619.549988,606.500000,617.450012,601.585876,1286406
2014-08-28,620.150024,631.900024,620.049988,624.200012,608.162476,2298792
2014-09-01,627.099976,634.900024,627.099976,629.799988,613.618469,744728
2014-09-02,629.750000,635.799988,622.049988,624.250000,608.211182,750353
2014-09-03,630.000000,631.950012,622.700012,626.349976,610.257141,1140665
2014-09-04,625.250000,636.750000,622.099976,632.349976,616.103027,1322883
2014-09-05,634.900024,649.849976,634.900024,647.049988,630.425293,1563632
2014-09-08,650.000000,680.849976,650.000000,676.000000,658.631531,2284209
2014-09-09,674.799988,680.950012,663.049988,665.150024,648.060303,939947
2014-09-10,663.000000,664.400024,652.099976,653.900024,637.099365,788175
2014-09-11,655.000000,664.000000,655.000000,656.599976,639.729919,710191
2014-09-12,655.150024,675.700012,655.150024,671.799988,654.539429,1101264
2014-09-15,667.000000,669.950012,658.099976,661.450012,644.455444,1104474
2014-09-16,662.000000,663.950012,643.000000,646.799988,630.181702,896478
2014-09-17,647.200012,653.849976,641.150024,645.950012,629.353638,1158609
2014-09-18,641.250000,663.900024,641.250000,659.549988,642.604248,811042
2014-09-19,662.400024,674.000000,662.000000,669.500000,652.298523,1293093
2014-09-22,665.799988,667.150024,645.700012,652.750000,637.693359,1317978
2014-09-23,652.500000,656.900024,628.299988,634.799988,620.157349,1416455
2014-09-24,630.000000,641.650024,625.000000,637.849976,623.137085,1688958
2014-09-25,641.500000,643.000000,618.099976,620.650024,606.333801,1269854
2014-09-26,618.000000,630.950012,612.000000,627.400024,612.928101,1411716
2014-09-29,629.000000,634.049988,623.349976,625.500000,611.071899,1331626
2014-09-30,625.000000,638.700012,622.400024,629.549988,615.028503,2073763
2014-10-01,630.000000,639.500000,626.450012,631.700012,617.128906,580366
2014-10-07,625.500000,637.549988,625.200012,629.099976,614.588867,1431462
2014-10-08,625.000000,640.799988,623.400024,635.299988,620.645935,1066246
2014-10-09,639.950012,657.849976,639.799988,655.150024,640.038025,1160688
2014-10-10,648.599976,673.200012,643.349976,663.250000,647.951172,1533600
2014-10-13,661.900024,665.000000,649.000000,655.650024,640.526489,1041522
2014-10-14,663.900024,663.900024,644.450012,646.099976,631.196838,784209
2014-10-15,646.099976,646.099976,646.099976,646.099976,631.196838,0
2014-10-16,646.099976,647.450012,621.650024,625.900024,611.462646,1335184
2014-10-17,632.000000,644.000000,630.000000,640.099976,625.335083,1194425
2014-10-20,646.000000,657.000000,645.250000,647.599976,632.662170,1135010
2014-10-21,652.000000,653.200012,638.500000,644.250000,629.389465,1320367
2014-10-22,649.799988,658.299988,633.549988,644.000000,629.145264,3318551
2014-10-27,657.500000,658.799988,647.200012,648.750000,633.785706,1828483
2014-10-28,648.849976,653.599976,644.099976,646.700012,631.782898,974665
2014-10-29,653.950012,653.950012,642.000000,646.400024,631.489868,1472338
2014-10-30,644.650024,647.500000,641.099976,644.700012,629.829041,1961313
2014-10-31,647.099976,658.000000,647.099976,657.000000,641.845337,1568966
2014-11-03,660.900024,663.000000,650.650024,653.599976,638.523743,1127612
2014-11-05,660.900024,664.799988,655.000000,657.299988,642.138428,2038028
2014-11-07,660.000000,660.049988,637.000000,646.099976,631.196838,1491347
2014-11-10,646.150024,654.000000,643.000000,648.900024,633.932251,1507972
2014-11-11,648.250000,655.900024,644.500000,649.299988,634.322937,1412600
2014-11-12,649.000000,654.700012,642.000000,644.000000,629.145264,864869
2014-11-13,646.000000,651.000000,640.000000,644.799988,629.926819,1113887
2014-11-14,646.900024,674.400024,642.450012,672.200012,656.694702,5337199
2014-11-17,675.400024,694.950012,675.000000,691.950012,675.989197,2528265
2014-11-18,695.000000,703.599976,683.099976,700.900024,684.732788,1356980
2014-11-19,699.700012,700.599976,675.099976,683.099976,667.343323,1515771
2014-11-20,684.799988,693.500000,680.000000,690.549988,674.621460,647552
2014-11-21,691.799988,696.799988,685.000000,692.150024,676.184570,1211218
2014-11-24,693.799988,694.799988,680.700012,691.099976,675.158813,1103930
2014-11-25,688.950012,694.700012,682.349976,691.750000,675.793701,1054109
2014-11-26,693.900024,709.500000,692.099976,704.750000,688.493896,1470743
2014-11-27,709.400024,718.000000,702.799988,705.700012,689.421997,1821915
2014-11-28,716.099976,749.200012,715.599976,744.700012,727.522400,3400152
2014-12-01,753.950012,802.200012,753.099976,797.049988,778.664856,3291847
2014-12-02,796.799988,796.799988,767.200012,770.049988,752.287720,2476843
2014-12-03,774.799988,794.950012,773.000000,789.400024,771.191345,1711464
2014-12-04,791.950012,798.799988,777.950012,791.700012,773.438416,1376036
2014-12-05,794.900024,797.500000,781.750000,784.650024,766.550903,588459
2014-12-08,794.000000,809.599976,786.200012,793.500000,775.196838,1413437
2014-12-09,797.000000,801.299988,771.099976,781.799988,763.766602,1457128
2014-12-10,779.950012,779.950012,764.450012,775.650024,757.758545,1267394
2014-12-11,782.599976,790.450012,765.000000,769.500000,751.750366,1437194
2014-12-12,774.500000,785.349976,770.000000,774.299988,756.439575,1232250
2014-12-15,770.000000,777.599976,761.650024,767.250000,749.552246,784332
2014-12-16,765.000000,767.000000,752.000000,758.849976,741.346008,910901
2014-12-17,755.099976,761.650024,719.000000,731.299988,714.431519,2346032
2014-12-18,737.200012,748.799988,735.200012,744.950012,727.766663,1127699
2014-12-19,756.950012,759.650024,728.000000,733.000000,716.092285,1902149
2014-12-22,731.200012,747.700012,731.200012,745.549988,728.352844,1029222
2014-12-23,747.000000,751.000000,735.400024,739.250000,722.198120,669484
2014-12-24,740.099976,743.200012,725.150024,728.450012,711.647278,2337291
2014-12-26,732.000000,738.000000,722.000000,727.049988,710.279541,525701
2014-12-29,728.849976,759.299988,728.849976,757.549988,740.075989,865233
2014-12-30,761.000000,762.900024,745.000000,749.950012,732.651367,732669
2014-12-31,749.750000,757.950012,749.099976,752.299988,734.947144,648847
2015-01-01,751.099976,754.500000,747.000000,749.150024,731.869751,284935
2015-01-02,751.250000,781.450012,751.250000,775.049988,757.172302,2080850
2015-01-05,779.900024,787.900024,772.700012,775.000000,757.123535,1326999
2015-01-06,775.000000,783.000000,750.400024,756.500000,739.050232,1510720
2015-01-07,763.400024,778.349976,759.250000,771.700012,753.899658,1427667
2015-01-08,783.799988,822.900024,778.099976,820.349976,801.427429,2769416
2015-01-09,828.450012,829.000000,804.049988,812.500000,793.758545,1708427
2015-01-12,813.049988,818.400024,800.200012,807.750000,789.118042,1320557
2015-01-13,813.000000,842.450012,812.099976,833.849976,814.616028,3835281
2015-01-14,840.000000,850.000000,830.200012,842.650024,823.213074,2320114
2015-01-15,849.000000,850.000000,833.000000,839.349976,819.989197,1308063
2015-01-16,844.900024,859.000000,840.000000,843.450012,823.994629,1568660
2015-01-19,846.000000,848.000000,829.549988,831.900024,812.711121,1041563
2015-01-20,835.000000,847.000000,835.000000,839.200012,819.842590,1314139
2015-01-21,845.000000,855.900024,839.200012,851.299988,831.663452,1663391
2015-01-22,856.500000,881.650024,852.849976,867.150024,847.148010,1995155
2015-01-23,870.799988,879.950012,860.099976,862.099976,842.214355,1531430
2015-01-27,868.900024,892.799988,865.500000,890.500000,869.959351,1831293
2015-01-28,893.049988,921.000000,891.049988,910.250000,889.253784,2895714
2015-01-29,913.799988,922.500000,867.200012,881.299988,860.971497,5326269
2015-01-30,888.500000,888.500000,854.099976,857.750000,837.964722,3291034
2015-02-02,850.000000,851.099976,803.500000,808.099976,789.460022,4808585
2015-02-03,809.799988,826.500000,802.000000,814.700012,795.907776,3048559
2015-02-04,819.799988,823.200012,800.799988,803.849976,785.308044,912365
2015-02-05,812.000000,826.400024,808.000000,810.849976,792.146545,1668101
2015-02-06,810.000000,815.000000,788.799988,797.650024,779.251160,1668283
2015-02-09,790.000000,822.000000,783.400024,803.650024,785.112610,1910672
2015-02-10,801.900024,829.900024,799.849976,822.200012,803.234802,2235687
2015-02-11,830.000000,845.000000,828.000000,840.750000,821.356873,1227804
2015-02-12,847.000000,849.900024,819.349976,823.750000,804.748962,1974102
2015-02-13,824.349976,834.950012,815.049988,826.750000,807.679810,1323475
2015-02-16,834.000000,842.500000,818.000000,834.150024,814.909119,1584956
2015-02-18,839.099976,842.000000,819.700012,821.049988,802.111328,1448399
2015-02-19,826.000000,838.000000,826.000000,834.099976,814.860291,1216904
2015-02-20,834.250000,836.099976,823.200012,825.700012,806.654053,699111
2015-02-23,829.500000,833.000000,806.099976,809.599976,790.925415,1434240
2015-02-24,810.000000,813.500000,798.000000,799.549988,781.107178,1141027
2015-02-25,805.200012,816.000000,805.000000,813.849976,795.077332,1537365
2015-02-26,818.799988,819.900024,787.200012,791.900024,773.633667,1600594
2015-02-27,799.099976,809.099976,796.099976,807.150024,788.531921,1272026
2015-02-28,null,null,null,null,null,null
2015-03-02,823.799988,830.599976,806.000000,825.599976,806.556274,1383141
2015-03-03,829.849976,842.000000,827.200012,838.299988,818.963440,1617826
2015-03-04,844.500000,848.200012,832.400024,836.799988,817.497986,1600601
2015-03-05,837.000000,841.549988,828.000000,833.900024,814.664917,694150
2015-03-09,832.500000,832.500000,808.849976,812.650024,793.905090,626456
2015-03-10,813.000000,818.000000,802.000000,807.950012,789.313477,691298
2015-03-11,818.000000,819.950012,806.750000,809.000000,790.339233,942306
2015-03-12,814.799988,815.000000,805.200012,808.099976,789.460022,979686
2015-03-13,811.900024,818.700012,805.599976,808.400024,789.753174,837992
2015-03-16,813.000000,835.849976,809.000000,831.849976,812.662170,1287189
2015-03-17,839.349976,841.950012,823.000000,831.400024,812.222595,1384999
2015-03-18,835.849976,835.849976,810.000000,814.200012,795.419373,1172762
2015-03-19,824.000000,847.849976,821.700012,834.799988,815.544128,2037801
2015-03-20,836.000000,837.000000,805.599976,809.950012,791.267334,1245311
2015-03-23,816.000000,816.000000,805.500000,811.599976,792.879211,759196
2015-03-24,809.650024,819.500000,807.599976,813.299988,794.540039,755974
2015-03-25,813.799988,817.349976,802.500000,808.500000,789.850708,834390
2015-03-26,803.000000,815.900024,788.000000,793.099976,774.805969,1516627
2015-03-27,793.000000,793.000000,768.099976,778.150024,760.200928,1557785
2015-03-30,780.099976,809.750000,780.049988,807.450012,788.824951,847421
2015-03-31,807.900024,817.000000,802.049988,811.299988,792.586243,947718
2015-04-01,810.000000,825.900024,803.500000,821.700012,802.746399,898480
2015-04-06,829.000000,831.400024,819.000000,824.500000,805.481750,687263
2015-04-07,824.349976,838.799988,821.000000,835.200012,815.934998,769528
2015-04-08,841.000000,854.000000,840.000000,846.849976,827.316162,982733
2015-04-09,855.000000,856.000000,841.000000,853.150024,833.470825,1019655
2015-04-10,853.000000,861.700012,843.200012,859.450012,839.625549,802074
2015-04-13,860.000000,865.549988,852.400024,862.049988,842.165466,805167
2015-04-15,861.650024,863.000000,835.000000,839.049988,819.696045,1279621
2015-04-16,835.000000,836.849976,810.599976,822.250000,803.283569,1366075
2015-04-17,822.250000,829.599976,815.000000,816.799988,797.959290,685338
2015-04-20,818.000000,819.299988,800.000000,808.950012,790.290405,920198
2015-04-21,813.450012,816.900024,792.000000,796.500000,778.127563,652649
2015-04-22,800.000000,806.000000,769.200012,785.450012,767.332458,1779318
2015-04-23,793.099976,810.000000,785.000000,786.400024,768.260620,1275295
2015-04-24,792.500000,792.500000,765.049988,771.349976,753.557678,1123939
2015-04-27,775.000000,775.000000,740.549988,744.799988,727.620117,1625216
2015-04-28,741.950012,768.650024,730.000000,765.450012,747.793762,2052761
2015-04-29,763.099976,763.099976,750.000000,754.400024,736.998718,1445757
2015-04-30,749.299988,770.849976,747.200012,762.450012,744.862915,2260678
2015-05-04,769.849976,781.500000,764.000000,779.400024,761.422058,1071772
2015-05-05,780.000000,784.849976,768.650024,781.400024,763.375854,952716
2015-05-06,779.000000,779.000000,750.150024,760.849976,743.299866,1616619
2015-05-07,753.299988,773.450012,734.849976,765.750000,748.086914,1718402
2015-05-08,773.000000,774.400024,752.750000,759.400024,741.883362,1127201
2015-05-11,768.000000,776.200012,751.900024,771.650024,753.850830,976348
2015-05-12,772.799988,772.849976,754.000000,758.349976,740.857483,1137027
2015-05-13,759.049988,775.000000,759.000000,762.500000,744.911804,839420
2015-05-14,762.000000,803.000000,755.000000,796.450012,778.078796,1975784
2015-05-15,802.000000,818.000000,785.000000,790.299988,772.070557,1503598
2015-05-18,796.849976,818.000000,762.000000,766.750000,749.063721,6759860
2015-05-19,758.000000,779.299988,750.000000,774.750000,756.879272,3903935
2015-05-20,775.650024,777.950012,764.150024,771.200012,753.411194,1793967
2015-05-21,770.000000,779.799988,766.049988,777.200012,759.272827,1678041
2015-05-22,775.000000,779.799988,771.200012,775.400024,757.514282,1039136
2015-05-25,775.950012,778.750000,754.400024,761.900024,744.325684,1282826
2015-05-26,762.099976,769.000000,755.549988,763.500000,745.888672,906103
2015-05-27,762.000000,762.049988,754.400024,759.250000,741.736816,792609
2015-05-28,760.150024,771.000000,758.500000,767.349976,749.649963,1051538
2015-05-29,768.500000,795.000000,768.000000,787.049988,768.895508,2583950
2015-06-01,787.799988,794.700012,786.299988,789.750000,771.533264,713447
2015-06-02,789.099976,794.299988,756.000000,759.200012,741.687988,1014316
2015-06-03,763.000000,767.000000,750.000000,762.700012,745.107239,867736
2015-06-04,763.900024,766.000000,751.799988,759.599976,742.078735,820596
2015-06-05,759.000000,765.599976,752.000000,758.799988,741.297119,830300
2015-06-08,759.000000,760.000000,745.000000,748.000000,730.746277,795683
2015-06-09,744.799988,751.200012,730.000000,735.700012,718.729980,998511
2015-06-10,736.000000,745.099976,734.599976,739.150024,722.100464,803748
2015-06-11,739.200012,743.700012,702.500000,708.400024,692.059753,1453089
2015-06-12,709.000000,722.799988,702.000000,705.650024,689.373169,1168519
2015-06-15,714.750000,719.400024,696.400024,698.549988,682.436890,1244078
2015-06-16,700.950012,706.000000,693.000000,704.950012,688.689331,2765685
2015-06-17,708.000000,719.200012,705.000000,710.650024,694.257874,2215497
2015-06-18,718.950012,734.349976,718.950012,728.950012,712.135681,1908157
2015-06-19,733.799988,744.900024,729.750000,740.000000,722.930847,1783890
2015-06-22,744.650024,751.549988,732.500000,747.700012,730.453186,1350579
2015-06-23,750.000000,760.000000,741.650024,756.500000,739.050232,980083
2015-06-24,751.900024,759.799988,739.200012,753.650024,740.474915,2982650
2015-06-25,753.000000,759.799988,745.099976,750.200012,737.085205,1858338
2015-06-26,744.099976,754.900024,743.799988,750.250000,737.134338,764357
2015-06-29,743.000000,743.000000,727.500000,736.700012,723.821228,1100309
2015-06-30,737.000000,759.500000,737.000000,755.349976,742.145142,1348105
2015-07-01,757.450012,765.599976,755.099976,760.799988,747.499878,1025215
2015-07-02,763.099976,772.500000,761.099976,762.900024,749.563232,973819
2015-07-03,762.000000,778.400024,758.400024,772.700012,759.191833,1068877
2015-07-06,765.000000,786.150024,762.000000,783.549988,769.852234,652931
2015-07-07,793.000000,827.900024,790.049988,824.599976,810.184509,2464459
2015-07-08,819.799988,835.000000,797.349976,802.250000,788.225220,1933525
2015-07-09,810.000000,814.900024,795.000000,796.950012,783.017944,613555
2015-07-10,806.000000,806.000000,781.700012,795.299988,781.396790,1027281
2015-07-13,805.200012,821.200012,803.299988,817.650024,803.356018,1275702
2015-07-14,823.000000,827.799988,810.299988,822.700012,808.317749,780973
2015-07-15,826.500000,840.500000,823.250000,837.849976,823.202942,1095558
2015-07-16,853.000000,854.299988,843.299988,848.049988,833.224609,1169553
2015-07-17,851.799988,852.400024,823.750000,825.400024,810.970581,1089597
2015-07-20,830.000000,855.950012,827.250000,852.299988,837.400330,1437246
2015-07-21,853.000000,869.700012,811.099976,816.049988,801.784058,4611552
2015-07-22,820.000000,845.000000,820.000000,843.299988,828.557617,2035530
2015-07-23,846.000000,851.799988,836.099976,846.500000,831.701660,1188579
2015-07-24,852.000000,856.000000,845.000000,849.000000,834.157959,1132540
2015-07-27,847.000000,859.599976,836.000000,853.150024,838.235413,1153262
2015-07-28,857.000000,858.200012,825.000000,835.150024,820.550171,1009835
2015-07-29,834.400024,852.799988,826.250000,846.849976,832.045593,1010065
2015-07-30,848.000000,866.450012,847.500000,857.549988,842.558533,1318726
2015-07-31,864.500000,885.000000,855.150024,882.799988,867.367065,1842105
2015-08-03,880.000000,888.000000,875.000000,877.500000,862.159790,763822
2015-08-04,884.000000,908.849976,878.150024,905.700012,889.866821,2178289
2015-08-05,905.000000,926.799988,885.750000,923.299988,907.159119,2003128
2015-08-06,920.000000,924.500000,910.099976,916.099976,900.085022,923303
2015-08-07,911.000000,924.400024,895.200012,898.650024,882.940125,1416068
2015-08-10,903.500000,916.250000,895.400024,902.150024,886.378906,732357
2015-08-11,905.000000,906.950012,881.000000,883.400024,867.956665,1091087
2015-08-12,890.000000,895.500000,867.000000,871.349976,856.117249,721554
2015-08-13,872.150024,886.950012,862.349976,874.349976,859.064819,1251179
2015-08-14,880.000000,900.000000,879.549988,895.250000,879.599548,880842
2015-08-17,903.500000,907.250000,895.000000,900.049988,884.315552,577133
2015-08-18,906.950012,914.900024,891.900024,901.349976,885.592834,622790
2015-08-19,898.500000,902.599976,881.599976,899.750000,884.020813,618923
2015-08-20,905.000000,914.250000,879.549988,883.200012,867.760132,1404599
2015-08-21,875.000000,893.000000,864.000000,886.750000,871.248108,905933
2015-08-24,858.000000,877.200012,825.500000,837.500000,822.859009,1176140
2015-08-25,850.000000,866.000000,811.750000,852.150024,837.252991,1329631
2015-08-26,851.000000,868.099976,847.000000,851.900024,837.007385,1265081
2015-08-27,860.000000,865.000000,850.500000,855.000000,840.053162,1335712
2015-08-28,866.849976,874.099976,850.000000,858.250000,843.246277,1077558
2015-08-31,857.000000,862.750000,845.049988,848.599976,833.765015,1260477
2015-09-01,844.000000,844.099976,802.799988,819.099976,804.780762,1438466
2015-09-02,829.900024,830.000000,799.150024,806.000000,791.909729,1500676
2015-09-03,815.000000,833.000000,806.500000,826.599976,812.149597,887079
2015-09-04,824.000000,824.000000,792.000000,812.849976,798.639954,1101752
2015-09-07,815.000000,819.950012,785.049988,788.000000,774.224426,874378
2015-09-08,791.099976,800.000000,778.000000,791.500000,777.663208,1489813
2015-09-09,800.000000,822.900024,796.000000,821.150024,806.794922,1412900
2015-09-10,817.000000,817.000000,800.299988,807.950012,793.825684,887236
2015-09-11,815.000000,824.900024,810.549988,816.150024,801.882324,1034469
2015-09-14,822.000000,842.400024,819.000000,840.250000,825.560974,1115176
2015-09-15,840.099976,848.000000,823.599976,831.099976,816.570862,832597
2015-09-16,840.000000,840.000000,818.099976,823.950012,809.545959,665278
2015-09-18,826.000000,849.900024,824.000000,841.049988,826.346985,1139255
2015-09-21,838.299988,838.299988,824.000000,829.700012,815.195435,688544
2015-09-22,831.200012,839.400024,802.099976,804.700012,790.632385,826254
2015-09-23,795.099976,804.000000,786.099976,794.099976,780.217712,1281278
2015-09-24,794.900024,814.000000,785.349976,806.349976,792.253540,1503108
2015-09-28,810.000000,813.000000,790.049988,794.450012,780.561646,739132
2015-09-29,783.000000,809.900024,780.000000,804.799988,790.730713,1366194
2015-09-30,808.000000,844.900024,807.900024,841.599976,826.887329,1734244
2015-10-01,845.799988,849.000000,836.150024,839.650024,824.971497,633622
2015-10-05,843.000000,856.950012,842.400024,855.400024,840.446167,882680
2015-10-06,859.900024,864.099976,849.700012,853.700012,838.775879,779669
2015-10-07,855.000000,868.000000,852.200012,865.049988,849.927368,983606
2015-10-08,865.000000,879.950012,860.000000,874.150024,858.868347,952597
2015-10-09,876.500000,884.299988,846.200012,853.799988,838.874084,1362132
2015-10-12,857.000000,865.000000,846.049988,859.250000,844.228821,773525
2015-10-13,862.700012,867.799988,857.250000,865.349976,850.222168,800729
2015-10-14,863.900024,869.500000,860.049988,862.250000,847.176453,404366
2015-10-15,866.000000,878.250000,864.200012,870.049988,854.840027,623054
2015-10-16,871.950012,885.200012,865.599976,882.500000,867.072327,658119
2015-10-19,882.500000,892.400024,867.000000,879.250000,863.879150,1247569
2015-10-20,874.000000,888.900024,872.549988,875.450012,860.145630,1806905
2015-10-21,874.000000,881.549988,847.950012,856.250000,841.281189,1442218
2015-10-23,863.000000,866.099976,850.400024,858.599976,843.590210,2540806
2015-10-26,830.049988,844.000000,811.200012,817.700012,803.405212,3455887
2015-10-27,818.000000,829.900024,818.000000,827.099976,812.640808,1247705
2015-10-28,829.500000,838.000000,823.599976,828.349976,816.039612,1108455
2015-10-29,831.000000,834.799988,820.400024,829.349976,817.024658,1500496
2015-10-30,835.599976,840.000000,826.400024,830.650024,818.305420,810491
2015-11-02,831.000000,837.000000,825.500000,830.099976,817.763611,716702
2015-11-03,832.000000,832.700012,812.049988,814.200012,802.099915,1599110
2015-11-04,814.500000,822.500000,800.549988,802.200012,790.278259,1783909
2015-11-05,807.000000,811.500000,797.150024,805.849976,793.873962,1016171
2015-11-06,808.549988,816.000000,800.000000,801.200012,789.293091,918564
2015-11-09,790.900024,818.400024,784.250000,816.400024,804.267273,1163084
2015-11-10,814.700012,816.000000,796.799988,797.799988,785.943665,751899
2015-11-13,807.000000,808.000000,792.500000,800.400024,788.505005,765985
2015-11-16,796.000000,809.950012,795.200012,800.950012,789.046814,604535
2015-11-17,807.450012,813.250000,800.349976,807.650024,795.647278,500272
2015-11-18,807.950012,824.500000,807.000000,821.750000,809.537720,1253226
2015-11-19,827.000000,833.799988,819.099976,823.700012,811.458679,1038035
2015-11-20,821.400024,831.799988,818.549988,829.200012,816.876953,712339
2015-11-23,838.200012,852.000000,835.000000,850.299988,837.663391,1475762
2015-11-24,850.000000,861.750000,846.200012,856.599976,843.869751,771337
2015-11-26,861.000000,865.950012,851.799988,861.849976,849.041748,678200
2015-11-27,862.599976,864.000000,852.000000,859.099976,846.332581,444323
2015-11-30,859.000000,859.000000,834.000000,838.500000,826.038757,1679737
2015-12-01,843.000000,848.000000,831.650024,844.599976,832.048096,720255
2015-12-02,847.950012,867.200012,844.799988,848.549988,835.939392,980956
2015-12-03,849.000000,849.200012,839.000000,842.400024,829.880859,540473
2015-12-04,841.500000,841.500000,829.450012,834.700012,822.295227,779530
2015-12-07,842.000000,873.849976,841.000000,871.450012,858.499146,1602605
2015-12-08,874.049988,877.400024,857.200012,860.750000,847.958069,1058074
2015-12-09,866.450012,866.450012,836.950012,840.000000,827.516418,751034
2015-12-10,844.500000,861.200012,842.200012,859.200012,846.431213,636140
2015-12-11,860.950012,863.549988,848.750000,858.400024,845.643066,780634
2015-12-14,860.000000,878.400024,853.000000,875.450012,862.439636,889790
2015-12-15,878.500000,880.000000,866.450012,878.549988,865.493591,861784
2015-12-16,880.000000,883.950012,859.099976,866.500000,853.622681,900351
2015-12-17,871.500000,878.500000,864.000000,876.099976,863.079956,716229
2015-12-18,874.500000,885.900024,868.000000,879.450012,866.380249,1098597
2015-12-21,879.000000,884.000000,866.700012,873.500000,860.518616,896692
2015-12-22,874.000000,887.000000,873.549988,880.950012,867.857849,663204
2015-12-23,882.950012,883.950012,874.750000,878.950012,865.887573,350212
2015-12-24,880.500000,883.900024,873.549988,881.799988,868.695251,403140
2015-12-28,882.000000,886.250000,876.750000,881.049988,867.956421,633270
2015-12-29,883.700012,885.000000,878.599976,880.099976,867.020508,602111
2015-12-30,881.150024,883.000000,875.000000,878.150024,865.099487,450359
2015-12-31,879.950012,886.950012,875.000000,883.549988,870.419312,526825
2016-01-01,882.000000,885.599976,876.900024,878.750000,865.690552,294006
2016-01-04,876.200012,892.450012,871.700012,880.799988,867.710144,709103
2016-01-05,881.299988,905.000000,881.299988,900.650024,887.265137,1372748
2016-01-06,904.500000,911.900024,884.000000,886.400024,873.226929,1716479
2016-01-07,883.000000,891.549988,869.000000,872.349976,859.385742,990333
2016-01-08,879.000000,881.950012,866.599976,874.599976,861.602234,886022
2016-01-11,870.000000,884.000000,861.599976,873.849976,860.863342,801102
2016-01-12,882.000000,885.500000,870.200012,872.900024,859.927612,998419
2016-01-13,879.950012,883.500000,850.049988,868.549988,855.642090,901426
2016-01-14,863.500000,897.000000,851.099976,889.400024,876.182312,2296682
2016-01-15,893.000000,894.950012,874.299988,879.250000,866.183105,1301590
2016-01-18,890.000000,893.000000,841.650024,850.299988,837.663391,2335330
2016-01-19,867.900024,868.400024,826.000000,845.549988,832.984009,2443365
2016-01-20,834.000000,856.000000,830.000000,840.349976,827.861267,2247202
2016-01-21,850.000000,856.000000,841.000000,844.450012,831.900330,1138753
2016-01-22,853.000000,873.400024,849.200012,869.950012,857.021423,1774017
2016-01-25,870.000000,882.000000,868.150024,878.599976,865.542725,1794107
2016-01-27,880.000000,881.799988,855.150024,858.549988,845.790771,969509
2016-01-28,854.000000,865.000000,852.150024,858.950012,846.184875,1392051
2016-01-29,864.000000,875.000000,859.000000,869.900024,856.972168,1320575
2016-02-01,874.200012,890.000000,871.299988,887.400024,874.212036,786217
2016-02-02,889.900024,894.750000,878.000000,882.500000,869.384827,920875
2016-02-03,876.200012,883.950012,859.049988,863.700012,850.864258,540771
2016-02-04,865.000000,895.950012,865.000000,889.349976,876.132996,1658831
2016-02-05,889.000000,903.450012,886.400024,899.250000,885.885925,1739178
2016-02-08,903.000000,907.500000,886.000000,888.599976,875.394226,783143
2016-02-09,884.900024,894.299988,878.500000,884.200012,871.059631,636386
2016-02-10,888.500000,889.000000,866.500000,876.549988,863.523315,707101
2016-02-11,874.750000,874.750000,852.000000,855.700012,842.983154,1004015
2016-02-12,860.000000,873.250000,846.500000,854.900024,842.195068,1089266
2016-02-15,866.000000,872.200012,853.000000,858.700012,845.938599,703958
2016-02-16,855.049988,860.150024,836.099976,840.299988,827.812012,985215
2016-02-17,844.000000,858.950012,827.099976,856.000000,843.278687,1171983
2016-02-18,862.000000,863.799988,830.599976,835.250000,822.837036,997874
2016-02-19,834.950012,856.900024,829.000000,854.700012,841.998047,799360
2016-02-22,856.000000,873.200012,854.000000,870.849976,857.907959,609601
2016-02-23,871.000000,879.900024,866.150024,877.099976,864.065125,1438921
2016-02-24,879.000000,885.750000,875.000000,881.799988,868.695251,1289097
2016-02-25,880.500000,884.900024,858.700012,861.700012,848.894043,1326303
2016-02-26,868.000000,874.000000,854.200012,862.549988,849.731384,536753
2016-02-29,864.099976,868.950012,841.599976,846.099976,833.525757,890886
2016-03-01,852.599976,874.650024,850.000000,871.950012,858.991577,1161059
2016-03-02,876.000000,880.950012,866.500000,871.849976,858.893066,808137
2016-03-03,874.400024,896.500000,871.750000,880.250000,867.168335,1061326
